route_long_name,route_type,route_text_color,agency_id,route_id,route_color,route_short_name
Takapuna To Bayswater Wharf Via Francis St,3,,RTH,80308-20160803113210_v43.25,,803
Glen Innes Centre To Britomart Via Orakei,3,,NZBML,71501-20160803113210_v43.25,,715
Penrose Train Station to Britomart Train Station,2,,AM,20357-20160803113210_v43.25,,STH
Bayswater To Takapuna Via Francis St,3,,RTH,80303-20160729161628_v43.23,,803
Fairburn Primary To Seaside Park,3,,NZBWP,40904-20160803113210_v43.25,,409
Papatoetoe To Onehunga Via Massey Rd,3,,NZBWP,32405-20160803113210_v43.25,,324
Pt Chevalier To City Centre Via Muripara Ave,3,,NZBML,03003-20160803113210_v43.25,,030
New Lynn To Sylvia Park Via Blockhouse Bay Shops,3,,UE,00906-20160803113210_v43.25,,009
New Lynn To City Centre Via Green Bay Blockhouse Bay Rd (N),3,,NZBGW,19511-20160803113210_v43.25,,195
Manurewa East To Botany Town Centre Via Otara And Homai,3,,HE,56802-20160803113210_v43.25,,568
Avondale College To Titirangi Village,3,,RTH,07256-20160729161628_v43.23,,072
Rocky Bay To Waiheke Schools,3,,WBC,09751-20160729161628_v43.23,,097
Auckland To Waiheke Island (Pier 2),4,,FGL,98012-20160729161628_v43.23,,MTIA
City Centre To Orakei V Remuera GlenInnes And StHeliers (S),3,,NZBML,52604-20160803113210_v43.25,,N62
Green Bay High To Oratia,3,,RTH,00754-20160803113210_v43.25,,007
Albany Junior High To Greenhithe,3,,RTH,11652-20160729161628_v43.23,,116
Remuera To Epsom Schools,3,,NZBML,02851-20160803113210_v43.25,,028
Newmarket To Beach Haven Via Ponsonby,3,,BTL,96602-20160803113210_v43.25,,966
Kadimah College & Epsom Schools to Glendowie,3,,NZBML,01654-20160803113210_v43.25,,016
Glen Innes To Britomart Express Via Tamaki Dr And Upland Rd,3,,NZBML,68501-20160729161628_v43.23,,685X
Drury To Epsom Schools,3,,NZBWP,05151-20160729161628_v43.23,,051
Long Bay To Mayoral Dr,3,,NZBNS,85801-20160803113210_v43.25,,858
St Lukes to Onehunga,3,,NZBML,01102-20160803113210_v43.25,,011
Ranui To City Centre Via RSA Village,3,,NZBGW,08703-20160729161628_v43.23,,087
Onehunga To Manukau Via Airport,3,,ATAPT,38004-20160729161628_v43.23,,380
Windy Ridge To Midtown,3,,BTL,95301-20160803113210_v43.25,,953
Civic Centre To Birkenhead Via Beach Haven And Glenfield Rd,3,,BTL,52908-20160729161628_v43.23,,N97
Westlake Girls To Beach Haven,3,,BTL,01058-20160803113210_v43.25,,010
Britomart To Manukau City Centre,3,,NZBWP,34702-20160729161628_v43.23,,347
St Heliers To Newmarket To Auckland Grammar,3,,NZBML,77003-20160729161628_v43.23,,770
Westgate To Helensville,3,,RTH,06004-20160803113210_v43.25,,060
Puhinui To Papatoetoe Schools,3,,NZBWP,02953-20160729161628_v43.23,,029
Hobsonville To Kingsway School,3,,BAYES,01057-20160803113210_v43.25,,010
Whenuapai To North Shore Schools,3,,PBC,32851-20160729161628_v43.23,,328
Northcross Intermediate To Long Bay College,3,,BAYES,02860-20160729161628_v43.23,,028
Mayoral Dr To Long Bay Express,3,,NZBNS,76004-20160803113210_v43.25,,76X
Britomart To Auckland Girls Grammar,3,,NZBML,01555-20160729161628_v43.23,,015
Beach Haven To Takapuna Via Birkdale Rd,3,,BTL,97501-20160803113210_v43.25,,975
Henderson Valley To Kelston Schools,3,,RTH,02151-20160729161628_v43.23,,021
Dannemora To Somerville Intermediate,3,,HE,31755-20160729161628_v43.23,,317
Remuera Schools To Mt Roskill,3,,NZBML,03154-20160803113210_v43.25,,031
Panmure To Bucklands Beach Via Vivian Wilson Dr,3,,HE,55210-20160803113210_v43.25,,552
Pt Chevalier To St Heliers Via Greenlane Hospital,3,,NZBML,00706-20160729161628_v43.23,,007
Mayoral Dr To Torbay Express,3,,NZBNS,85004-20160803113210_v43.25,,85X
Westlake Girls To Pinehill,3,,NZBNS,02654-20160803113210_v43.25,,026
Te Atatu To Kelston Schools,3,,RTH,01759-20160729161628_v43.23,,017
Hobsonville Primary To Massey West,3,,RTH,00174-20160803113210_v43.25,,001
St Josephs And Rosmini College To Browns Bay,3,,NZBNS,04952-20160729161628_v43.23,,049
Red Hill And Papakura To Britomart Express,3,,NZBWP,47203-20160729161628_v43.23,,472X
Long Bay To Mayoral Dr Via Crown Hill,3,,NZBNS,83901-20160803113210_v43.25,,839
Mangere Bridge Shops To Holy Cross School (Papatoetoe),3,,NZBWP,00351-20160803113210_v43.25,,003
Birkdale Intermediate To Highbury,3,,BTL,02558-20160803113210_v43.25,,025
Red Hill To Britomart,3,,NZBWP,47201-20160803113210_v43.25,,472
Matiatia Wharf To Rocky Bay Via Ostend & Onetangi (S),3,,WBC,00310-20160803113210_v43.25,,3
Otahuhu To Manukau City Centre Via Otara And Flat Bush,3,,NZBWP,49704-20160729161628_v43.23,,497
Pinehill To Westlake Schools,3,,NZBNS,03155-20160803113210_v43.25,,031
Downtown To St Marys College,3,,NZBML,01251-20160803113210_v43.25,,012
Blockhouse Bay To New Lynn Via Green Bay (N),3,,NZBGW,19514-20160729161628_v43.23,,195
Westgate To City Centre,3,,RTH,08001-20160729161628_v43.23,,080
City Centre To Pt Chevalier,3,,NZBML,03002-20160729161628_v43.23,,030
Midtown To New Lynn Express Via Owairaka,3,,NZBML,24306-20160803113210_v43.25,,243X
Oratia To Green Bay High,3,,RTH,00757-20160803113210_v43.25,,007
New Lynn to Titirangi South Via Titirangi,3,,NZBGW,17002-20160729161628_v43.23,,170
Long Bay To Stanmore Bay,3,,BAYES,02758-20160803113210_v43.25,,027
Midtown To Verrans Corner Via Highbury Shops,3,,BTL,97302-20160729161628_v43.23,,973
Henderson To City Centre Via Glendene,3,,NZBGW,11501-20160729161628_v43.23,,115
Sylvan Ave To Mayoral Dr,3,,RTH,92003-20160803113210_v43.25,,920
Pt Chevalier To Britomart Via Westmere,3,,NZBML,00501-20160803113210_v43.25,,005
Chatswood To Birkenhead Schools,3,,BTL,07955-20160729161628_v43.23,,079
Bayswater To Takapuna Via Westlake,3,,RTH,80403-20160729161628_v43.23,,804
New Lynn To Forrest Hill Rd Via Glen Eden,3,,NZBGW,15602-20160803113210_v43.25,,156
Highland Park To Sancta Maria College,3,,HE,01851-20160729161628_v43.23,,018
Britomart To Panmure Night Flexi Via Mission Bay,3,,NZBML,75002-20160803113210_v43.25,,750
Piemelon Bay Rd To Waiheke High School,3,,WBC,09253-20160803113210_v43.25,,092
St Josephs School To Takapuna Via Milford And Crown Hill,3,,RTH,02258-20160729161628_v43.23,,022
Downtown To International Airport Via Mt Eden Rd,3,,ABEXP,30004-20160803113210_v43.25,,SKY
Glendene To Rutherford College,3,,RTH,01351-20160729161628_v43.23,,013
Albany Junior High To Meadowood,3,,RTH,06052-20160729161628_v43.23,,060
Redcastle Dr To Howick Schools,3,,HE,31757-20160803113210_v43.25,,317
Beach Haven To Northcote Schools,3,,BTL,01459-20160803113210_v43.25,,014
Westgate To Hobsonville,3,,RTH,09206-20160729161628_v43.23,,092
Northcote College To Wairau Rd,3,,BTL,01554-20160803113210_v43.25,,015
Botany Downs To Epsom Schools,3,,HE,01051-20160803113210_v43.25,,010
Stanley Bay To Belmont Schools,3,,RTH,08251-20160729161628_v43.23,,082
Mt Albert Grammar To Epsom,3,,NZBML,00756-20160803113210_v43.25,,007
Rosmini To Beach Haven,3,,BTL,02062-20160729161628_v43.23,,020
Middlemore Hospital To Papatoetoe Schools,3,,NZBWP,02751-20160803113210_v43.25,,027
Puhinui Train Station to Britomart Train Station,2,,AM,20311-20160729161628_v43.23,,STH
Takapuna To Mayoral Dr,3,,NZBNS,82001-20160803113210_v43.25,,820
Onehunga High To Mangere Town Centre,3,,NZBML,06158-20160803113210_v43.25,,061
Mayoral Dr To Mairangi Bay Express,3,,NZBNS,86304-20160729161628_v43.23,,863X
St Heliers To Epsom Schools,3,,NZBML,01457-20160803113210_v43.25,,014
Henderson Train Station to Britomart Train Station,2,,AM,10115-20160729161628_v43.23,,WEST
Waiheke Island To Auckland Via Devonport (Pier 2),4,,FGL,98017-20160803113210_v43.25,,MTIA
De La Salle College To Papakura,3,,NZBWP,05952-20160729161628_v43.23,,059
Westlake Schools To Sunnynook,3,,NZBNS,05254-20160729161628_v43.23,,052
Albany Schools To Albany Heights,3,,RTH,06152-20160729161628_v43.23,,061
Northcross Intermediate To Torbay,3,,NZBNS,06352-20160729161628_v43.23,,063
Highbury To Birkenhead Wharf,3,,BTL,95706-20160803113210_v43.25,,957
Half Moon Bay To Botany Town Centre Via Gossamer Dr,3,,HE,56501-20160729161628_v43.23,,565
De La Salle College To Papakura,3,,NZBWP,05952-20160803113210_v43.25,,059
Mayoral Dr To Long Bay Via North Shore Hospital,3,,NZBNS,85804-20160803113210_v43.25,,858
Somerville Intermediate To Kilkenny Dr,3,,HE,31852-20160729161628_v43.23,,318
Mayoral Dr To Bayswater Express,3,,RTH,80200-20160729161628_v43.23,,802X
North Park To Britomart Via Newmarket,3,,HE,55101-20160803113210_v43.25,,551
Mangere To Remuera Schools,3,,NZBML,04651-20160729161628_v43.23,,046
Civic Centre To Onehunga Via Oranga,3,,NZBML,31202-20160803113210_v43.25,,312
Pukekohe To Port Waikato via Tuakau,3,,NZBWP,05012-20160803113210_v43.25,,50
Hobsonville To Auckland,4,,360D,96013-20160803113210_v43.25,,HOBS
Oneroa Beach To Waiheke High School,3,,WBC,09151-20160729161628_v43.23,,091
Epsom Schools To Parnell,3,,NZBML,02952-20160803113210_v43.25,,029
Westlake Schools To Torbay,3,,NZBNS,02556-20160729161628_v43.23,,025
May Rd To Civic Centre Via Flyover,3,,NZBML,25503-20160729161628_v43.23,,255
East Tamaki To Wattle Downs Via Wiri And Manukau City Centre,3,,HE,56603-20160803113210_v43.25,,566
Orewa To Rosmini College And Westlake Boys,3,,NZBNS,04653-20160729161628_v43.23,,046
Civic Centre To May Rd,3,,NZBML,25502-20160803113210_v43.25,,255
Manurewa to Wattle Farm,3,,NZBWP,45606-20160729161628_v43.23,,456
Epsom Schools To Botany Downs,3,,HE,01054-20160729161628_v43.23,,010
City Centre To Laingholm Express,3,,RTH,17104-20160803113210_v43.25,,171X
Te Papapa To Civic Centre (Campbell Rd Works),3,,NZBML,39203-20160729161628_v43.23,,392
Ellerslie To Glendowie College,3,,NZBML,07151-20160729161628_v43.23,,071
Midtown To St Lukes,3,,NZBGW,22002-20160803113210_v43.25,,220
Lynfield To Civic Centre Via Flyover,3,,NZBML,26703-20160803113210_v43.25,,267
Conifer Grove To Rosehill Schools,3,,NZBWP,05551-20160729161628_v43.23,,055
Albany Loop Clockwise,3,,RTH,88002-20160729161628_v43.23,,880
Bucklands Beach To Baradene College,3,,HE,01151-20160803113210_v43.25,,011
Golflands To Farm Cove Intermediate,3,,HE,07851-20160803113210_v43.25,,078
Lloyd Elsmore Park to Half Moon Bay Marina,3,,HE,56401-20160729161628_v43.23,,564
Glen Innes To Britomart Express Via Tamaki Dr And Upland Rd,3,,NZBML,68501-20160803113210_v43.25,,685X
Everglades to Manurewa High and Greenmeadows,3,,MSB,00157-20160729161628_v43.23,,001
City Centre To Te Atatu Peninsula Complete Loop,3,,NZBGW,04806-20160729161628_v43.23,,048
Devonport To Takapuna Via Narrow Neck (R),3,,RTH,81311-20160729161628_v43.23,,813
380 Queen St To Airport Via Mt Eden Rd,3,,ABEXP,30010-20160803113210_v43.25,,SKY
Waiheke Primary To Palm Rd,3,,WBC,09452-20160803113210_v43.25,,094
Kohimarama To Remuera Intermediate,3,,NZBML,05553-20160729161628_v43.23,,055
Midtown To Patiki Rd,3,,NZBGW,22202-20160729161628_v43.23,,222
Remuera To Sacred Heart College,3,,HE,02053-20160803113210_v43.25,,020
Auckland To Rakino Island,4,,BFL,99112-20160729161628_v43.23,,RAK
Botany Town Centre To Mangere Town Centre,3,,NZBWP,37504-20160803113210_v43.25,,375
Pakuranga To Sancta Maria College,3,,HE,08851-20160803113210_v43.25,,088
Mission Bay To Epsom Schools,3,,NZBML,01957-20160729161628_v43.23,,019
Blockhouse Bay To Midtown not stopping at Richardson Tavern,3,,NZBML,24805-20160803113210_v43.25,,248
Ellerslie Primary To Mt Wellington,3,,NZBML,06356-20160803113210_v43.25,,063
Beach Haven To Midtown Via Rangatira Rd,3,,BTL,97401-20160803113210_v43.25,,974
Orewa to HC Station via Millwater and Silverdale,3,,NZBNS,98501-20160803113210_v43.25,,985
Otahuhu College To Otara,3,,NZBWP,03352-20160803113210_v43.25,,033
Hospitals To Britomart,3,,NZBML,28301-20160803113210_v43.25,,283
Beach Haven To Northcote Schools,3,,BTL,01459-20160729161628_v43.23,,014
City Centre To Henderson Via Glen Eden And Rosier Rd (S),3,,NZBGW,15306-20160729161628_v43.23,,153
Otahuhu To Britomart Flyer Via Mt Wellington,3,,NZBWP,50009-20160729161628_v43.23,,50F
Takapuna To Beach Haven Via Birkdale Rd,3,,BTL,97604-20160803113210_v43.25,,976
Papatoetoe To Britomart Via Massey Rd,3,,NZBWP,32403-20160729161628_v43.23,,324
Britomart To Manukau City Centre Via Papatoetoe,3,,NZBWP,34802-20160803113210_v43.25,,348
Beach Haven To Northcote Schools and Takapuna,3,,BTL,01257-20160729161628_v43.23,,012
Howick College To Dannemora Dr,3,,HE,31152-20160803113210_v43.25,,311
New Lynn To City Centre Via Green Bay Blockhouse Bay Rd (N),3,,NZBGW,19511-20160729161628_v43.23,,195
Takapuna Grammar To Devonport,3,,RTH,08054-20160729161628_v43.23,,080
Takapuna Normal Intermediate To Devonport,3,,RTH,08954-20160729161628_v43.23,,089
Avondale College To Henderson,3,,RTH,05358-20160803113210_v43.25,,053
Britomart To Mt Wellington Via Panmure And Carbine Rd,3,,NZBWP,53204-20160729161628_v43.23,,532
City Centre To Westgate via Waimumu Road,3,,RTH,07002-20160729161628_v43.23,,070
Blockhouse Bay To New Lynn Via Green Bay (N),3,,NZBGW,19514-20160803113210_v43.25,,195
City Centre To Henderson Via Te Atatu Penninsula,3,,NZBGW,04902-20160803113210_v43.25,,049
Outer Link Anticlockwise,3,,NZBML,72101-20160803113210_v43.25,,OUT
Otara To Edgewater College,3,,HE,01353-20160803113210_v43.25,,013
Britomart To Botany Town Centre Via Ti Rakau Dr,3,,HE,50004-20160729161628_v43.23,,500
Takapuna Normal Intermediate To Beach Haven,3,,BTL,01264-20160729161628_v43.23,,012
Glendowie College To Otahuhu Transport Centre,3,,NZBML,02752-20160803113210_v43.25,,027
Mayoral Dr To Glenfield Express,3,,RTH,94504-20160803113210_v43.25,,945X
Britomart To Red Hill Via Mahia Rd,3,,NZBWP,47206-20160803113210_v43.25,,472
Onewa To Auckland (S),3,,BTL,52905-20160729161628_v43.23,,N97
Eastridge To St Heliers Via Kohimarama,3,,NZBML,77004-20160803113210_v43.25,,770
Birkenhead To Auckland Via Northcote Point,4,,FGL,91011-20160803113210_v43.25,,BIRK
Mayoral Dr To Long Bay Via Forrest Hill,3,,NZBNS,87902-20160729161628_v43.23,,879
Britomart To Panmure,3,,NZBML,71002-20160803113210_v43.25,,710
Devonport Wharf To Stanley Bay And Return,3,,RTH,77902-20160729161628_v43.23,,779
St Thomas Primary To Remuera,3,,NZBML,07354-20160729161628_v43.23,,073
Bucklands Beach To Britomart Via Newmarket,3,,HE,55201-20160729161628_v43.23,,552
Newmarket To Albany Station Via Ponsonby,3,,NZBNS,96202-20160803113210_v43.25,,962
Auckland Pier 1 to Half Moon Bay via Rangitoto Island,4,,FGL,95016-20160803113210_v43.25,,HMB
Balmoral To Epsom Schools,3,,NZBML,03051-20160729161628_v43.23,,030
Henderson To New Lynn Via Glendene,3,,NZBGW,11503-20160729161628_v43.23,,115
Otahuhu To Edgewater College,3,,HE,07353-20160729161628_v43.23,,073
Mayoral Dr To Browns Bay Express,3,,NZBNS,86004-20160803113210_v43.25,,86X
Albany Station To Torbay,3,,NZBNS,88202-20160729161628_v43.23,,882
Army Bay To Orewa College,3,,BAYES,00451-20160803113210_v43.25,,004
Torbay To Mayoral Dr Express,3,,NZBNS,85003-20160729161628_v43.23,,85X
Glenfield Intermediate To Beach Haven,3,,BTL,07758-20160729161628_v43.23,,077
Outer Link Herne Bay To CBD Clockwise,3,,NZBML,73104-20160803113210_v43.25,,OUT
Albany Junior High To Greenhithe (Express),3,,RTH,11654-20160803113210_v43.25,,116X
Lucerne Rd To Civic Centre Via Benson Rd,3,,NZBML,60501-20160803113210_v43.25,,605
Albany Junior High To Greenhithe,3,,RTH,11652-20160803113210_v43.25,,116
Stonefields To Baradene College,3,,HE,02355-20160803113210_v43.25,,023
New Lynn To Midtown Express,3,,NZBML,22303-20160803113210_v43.25,,223X
"HC Station to Gulf Harbour via Silverdale, Red Beach, Vipond",3,,NZBNS,98302-20160729161628_v43.23,,983
Bayswater To Auckland Via Northcote Point and Birkenhead,4,,FGL,90013-20160803113210_v43.25,,BAYS
Auckland To Pine Harbour,4,,PHH,99012-20160803113210_v43.25,,PINE
West Harbour To Holy Cross School,3,,RTH,05053-20160729161628_v43.23,,050
Castor Bay To Mayoral Dr,3,,NZBNS,82201-20160729161628_v43.23,,822
Glen Innes Centre To Britomart Via Mission Bay,3,,NZBML,74501-20160729161628_v43.23,,745
Northcote Intermediate And St Marys Primary To Chatswood,3,,BTL,02858-20160803113210_v43.25,,028
Papakura Train Station to Pukekohe Train Station,2,,AM,30116-20160729161628_v43.23,,PUK
Te Atatu To Kelston Schools,3,,RTH,01759-20160803113210_v43.25,,017
Britomart Train Station to Onehunga Train Station,2,,AM,40024-20160803113210_v43.25,,ONE
Carmel And Westlake Schools To Chatswood,3,,BTL,00360-20160729161628_v43.23,,003
Manukau City Centre To Britomart Via Mangere Town Centre,3,,NZBWP,34701-20160803113210_v43.25,,347
Hobsonville To City Centre,3,,RTH,09201-20160729161628_v43.23,,092
City Centre To Henderson Via Te Atatu Penninsula,3,,NZBGW,04902-20160729161628_v43.23,,049
Clendon To Manukau City Centre,3,,NZBWP,45401-20160803113210_v43.25,,454
Otahuhu To Seaside Park,3,,NZBWP,40902-20160729161628_v43.23,,409
Westlake Schools To Totara Vale,3,,NZBNS,02354-20160803113210_v43.25,,023
Titirangi Village To Avondale College,3,,RTH,07255-20160729161628_v43.23,,072
City Centre To Te Atatu Peninsula,3,,NZBGW,04802-20160803113210_v43.25,,048
Kingsway School To Hobsonville,3,,BAYES,01060-20160803113210_v43.25,,010
Mayoral Dr To Westgate Express Via Greenhithe,3,,RTH,95606-20160803113210_v43.25,,956
Sacred Heart College To Howick,3,,HE,01652-20160803113210_v43.25,,016
Midtown To Beach Haven Via Rangatira Rd,3,,BTL,97304-20160803113210_v43.25,,973
Midtown To Verrans Corner Via Highbury Shops,3,,BTL,97302-20160803113210_v43.25,,973
Epsom Schools To Mt Eden,3,,NZBML,03052-20160729161628_v43.23,,030
Kingsway School To Hobsonville,3,,BAYES,01060-20160729161628_v43.23,,010
Kelston Schools To Te Atatu,3,,RTH,01752-20160803113210_v43.25,,017
Hobsonville To Westgate,3,,RTH,09205-20160803113210_v43.25,,092
Newmarket To St Heliers Via Kohimarama,3,,NZBML,77002-20160729161628_v43.23,,770
Britomart To Bucklands Beach Via Newmarket,3,,HE,55202-20160803113210_v43.25,,552
Swanson To City Centre Via New Lynn,3,,NZBGW,13501-20160803113210_v43.25,,135
Rangitoto College To Browns Bay Shops Via Beach Rd,3,,NZBNS,06254-20160803113210_v43.25,,062
City Centre To Swanson Via New Lynn,3,,NZBGW,13502-20160729161628_v43.23,,135
Midtown To Verrans Corner,3,,BTL,97402-20160729161628_v43.23,,974
Civic Centre To May Rd,3,,NZBML,25502-20160729161628_v43.23,,255
Beach Haven To Auckland via Hobsonville,4,,360D,96011-20160729161628_v43.23,,HOBS
Westlake Boys To Manly,3,,NZBNS,04954-20160729161628_v43.23,,049
Lynfield To Civic Centre Via Waikowhai,3,,NZBML,29901-20160803113210_v43.25,,299
Glenfield To Kingsway School,3,,BAYES,01155-20160803113210_v43.25,,011
Westlake Girls To Silverdale,3,,NZBNS,04452-20160729161628_v43.23,,044
Onehunga Train Station to Britomart Train Station,2,,AM,40015-20160729161628_v43.23,,ONE
City Centre To Henderson Express Via Glen Eden,3,,NZBGW,15012-20160803113210_v43.25,,15X
Onehunga To Otahuhu,3,,NZBWP,35404-20160803113210_v43.25,,354
Wesley To Midtown,3,,NZBML,24601-20160803113210_v43.25,,246
Long Bay College To Windsor Park,3,,NZBNS,04552-20160729161628_v43.23,,045
Britomart To Mt Wellington Via Panama Rd,3,,NZBWP,52202-20160803113210_v43.25,,522
Diocesan School To Botany Downs,3,,HE,07152-20160729161628_v43.23,,071
Beach Haven To Takapuna Via North Shore Hospital,3,,BTL,97503-20160803113210_v43.25,,975
Henderson Valley To Kelston Schools,3,,RTH,02151-20160803113210_v43.25,,021
Victoria Ave To Civic Centre,3,,NZBML,60503-20160803113210_v43.25,,605
Otahuhu To Britomart Via Panmure And Glen Innes,3,,NZBML,71701-20160803113210_v43.25,,717
Otahuhu To Britomart Via Massey Rd,3,,NZBWP,33403-20160803113210_v43.25,,334
Beachlands And Maraetai To Botany Town Centre Via Flat Bush,3,,HE,58903-20160729161628_v43.23,,589
Newmarket To Albany Village,3,,NZBNS,89104-20160803113210_v43.25,,891X
Greenmeadows Intermediate and Manurewa High to Clendon,3,,MSB,00262-20160803113210_v43.25,,002
Rocky Bay To Matiatia Via Onetangi and Ostend,3,,WBC,00301-20160729161628_v43.23,,3
Constellation Station To Takapuna,3,,NZBNS,87301-20160803113210_v43.25,,873
City Centre To Henderson Via Glen Eden,3,,NZBGW,15402-20160803113210_v43.25,,154
